,cps_name,obs,Teff,u_Teff,radius,u_radius,FeH,u_FeH,mass,u_mass,Source,chi-squared,params
60,,rj128.79,6027,75,1.962,0.066,0.1,0.1,1.318,0.08900000000000001,Huber,1.063501693213957,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9688036821793068, true, null, -Infinity, Infinity, 0.002052566664552534, {""knot_3_y"": 0.2100188050768715, ""knot_4_y"": -0.022584387915637324, ""knot_1_y"": -0.3008750085875748, ""knot_2_y"": -0.06237462775086537}, 0.9559996221059208], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9678443790128353, true, null, -Infinity, Infinity, 0.0008610228825314014, {""knot_3_y"": -0.2503638942669901, ""knot_4_y"": -0.009496820359494392, ""knot_2_y"": 0.29365435443311166, ""knot_0_y"": -0.300875008587576}, 0.7278624789344524], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9743120358624551, true, null, -Infinity, Infinity, 0.0006191595380285499, {""knot_3_y"": 0.6855388750010298, ""knot_4_y"": -0.09625678465629521, ""knot_1_y"": 0.2936543544331168, ""knot_0_y"": -0.062374627750868765}, 0.9791135776606521], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9720576073804751, true, null, -Infinity, Infinity, 0.0005944460764475823, {""knot_2_y"": 0.6855388750010318, ""knot_4_y"": 0.4502138775916009, ""knot_1_y"": -0.2503638942669851, ""knot_0_y"": 0.21001880507686913}, 0.9901651925153083], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9651719184167893, true, null, -Infinity, Infinity, 0.0006429497877055103, {""knot_2_y"": -0.09625678465629708, ""knot_3_y"": 0.4502138775915991, ""knot_1_y"": -0.009496820359493976, ""knot_0_y"": -0.022584387915637417}, 0.9681496601373807]]"
61,,rj122.768,6378,75,2.075,0.07,-0.02,0.1,1.391,0.098,Huber,2.881221471768876,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9673834691773674, true, null, -Infinity, Infinity, 0.0036733160650497636, {""knot_3_y"": 0.21030129795937816, ""knot_4_y"": -0.022455329352123868, ""knot_1_y"": -0.30238065853852525, ""knot_2_y"": -0.06013205456854984}, 0.9355100846412364], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9694166253444201, true, null, -Infinity, Infinity, 0.0015455705060309233, {""knot_3_y"": -0.24965833719157243, ""knot_4_y"": -0.01000237375018347, ""knot_2_y"": 0.2910817422805781, ""knot_0_y"": -0.30238065853852536}, 0.8030154699097544], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9743089075730993, true, null, -Infinity, Infinity, 0.00111779011755299, {""knot_3_y"": 0.6868733359190556, ""knot_4_y"": -0.09502606705226119, ""knot_1_y"": 0.2910817422805816, ""knot_0_y"": -0.060132054568551405}, 0.950945198781668], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9704222914933954, true, null, -Infinity, Infinity, 0.0010758611771696119, {""knot_2_y"": 0.6868733359190535, ""knot_4_y"": 0.452703929500978, ""knot_1_y"": -0.24965833719157055, ""knot_0_y"": 0.21030129795937735}, 0.990875208043882], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9626574677894233, true, null, -Infinity, Infinity, 0.0011665870043083323, {""knot_2_y"": -0.09502606705226825, ""knot_3_y"": 0.4527039295009728, ""knot_1_y"": -0.010002373750185745, ""knot_0_y"": -0.022455329352123566}, 0.9523012176839113]]"
62,,rj120.349,5862,97,1.5859999999999999,0.061,0.27,0.11,1.2009999999999998,0.091,Huber,1.0693598981471772,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9619221327685629, true, null, -Infinity, Infinity, 0.0021238398617317656, {""knot_3_y"": 0.2088534878951549, ""knot_4_y"": -0.015608783775189016, ""knot_1_y"": -0.29703185306378516, ""knot_2_y"": -0.06856865334063615}, 0.9652142255670816], [""knot_1_x"", 6016.461328249134, false, null, -Infinity, Infinity, 0, null, 6016.461328249134], [""knot_1_y"", 0.960083983356357, true, null, -Infinity, Infinity, 0.0008914723288492949, {""knot_3_y"": -0.2499161985324313, ""knot_4_y"": -0.017831156461358907, ""knot_2_y"": 0.3027262212158471, ""knot_0_y"": -0.2970318530637841}, 0.8738687940917925], [""knot_2_x"", 6032.962055832962, false, null, -Infinity, Infinity, 0, null, 6032.962055832962], [""knot_2_y"", 0.9720413639197849, true, null, -Infinity, Infinity, 0.0006369571425353509, {""knot_3_y"": 0.6884522647286415, ""knot_4_y"": -0.08271537195163717, ""knot_1_y"": 0.3027262212158425, ""knot_0_y"": -0.06856865334063242}, 0.9490429417144046], [""knot_3_x"", 6049.508038259452, false, null, -Infinity, Infinity, 0, null, 6049.508038259452], [""knot_3_y"", 0.9703240464606835, true, null, -Infinity, Infinity, 0.0006120364441649169, {""knot_2_y"": 0.6884522647286404, ""knot_4_y"": 0.4542640697534074, ""knot_1_y"": -0.24991619853243532, ""knot_0_y"": 0.20885348789515917}, 0.9448198057229424], [""knot_4_x"", 6066.099399644392, false, null, -Infinity, Infinity, 0, null, 6066.099399644392], [""knot_4_y"", 0.9599591210626385, true, null, -Infinity, Infinity, 0.0006482251124325094, {""knot_2_y"": -0.08271537195163439, ""knot_3_y"": 0.4542640697534099, ""knot_1_y"": -0.017831156461358588, ""knot_0_y"": -0.015608783775187152}, 0.9753412063417042]]"
63,,rj122.771,5845,88,1.436,0.039,0.07,0.11,1.094,0.068,Huber,1.0055204801689899,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9604027323694515, true, null, -Infinity, Infinity, 0.002100931928191822, {""knot_3_y"": 0.20982821073299762, ""knot_4_y"": -0.021110084165734237, ""knot_1_y"": -0.3006280449781297, ""knot_2_y"": -0.06242509302789809}, 0.9263378923200983], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.963088297458925, true, null, -Infinity, Infinity, 0.0008829358416087669, {""knot_3_y"": -0.2498839159476999, ""knot_4_y"": -0.011394078626019821, ""knot_2_y"": 0.2940830341357327, ""knot_0_y"": -0.30062804497813034}, 0.7128333585679385], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9774560849791804, true, null, -Infinity, Infinity, 0.000635868800820533, {""knot_3_y"": 0.6869133628239601, ""knot_4_y"": -0.09293295975894135, ""knot_1_y"": 0.2940830341357322, ""knot_0_y"": -0.062425093027896866}, 1.000694171720163], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9737364587247576, true, null, -Infinity, Infinity, 0.0006109983564338513, {""knot_2_y"": 0.6869133628239591, ""knot_4_y"": 0.45215334812837044, ""knot_1_y"": -0.24988391594770065, ""knot_0_y"": 0.20982821073299968}, 0.9578239647477196], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9598322289191261, true, null, -Infinity, Infinity, 0.0006579170761380346, {""knot_2_y"": -0.09293295975894193, ""knot_3_y"": 0.45215334812837005, ""knot_1_y"": -0.011394078626020022, ""knot_0_y"": -0.02111008416573409}, 0.9466029506180516]]"
64,,rj117.639,5543,79,1.58,0.064,0.44,0.1,1.103,0.09699999999999999,Huber,1.6285322963684592,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9553452459750374, true, null, -Infinity, Infinity, 0.0024531057973038437, {""knot_3_y"": 0.20879286461481011, ""knot_4_y"": -0.010106907602867409, ""knot_1_y"": -0.2959370565432426, ""knot_2_y"": -0.07038200450470633}, 0.9542871797939537], [""knot_1_x"", 6016.338815433695, false, null, -Infinity, Infinity, 0, null, 6016.338815433695], [""knot_1_y"", 0.9615977510478663, true, null, -Infinity, Infinity, 0.0010292737978637003, {""knot_3_y"": -0.24903643017781368, ""knot_4_y"": -0.024810997745563626, ""knot_2_y"": 0.3058512011036303, ""knot_0_y"": -0.295937056543243}, 0.9332153662870114], [""knot_2_x"", 6032.716360697125, false, null, -Infinity, Infinity, 0, null, 6032.716360697125], [""knot_2_y"", 0.9697501778282814, true, null, -Infinity, Infinity, 0.0007378007371182901, {""knot_3_y"": 0.6923411372977296, ""knot_4_y"": -0.07041893105963036, ""knot_1_y"": 0.30585120110363245, ""knot_0_y"": -0.07038200450470711}, 0.9729161200137615], [""knot_3_x"", 6049.138488554242, false, null, -Infinity, Infinity, 0, null, 6049.138488554242], [""knot_3_y"", 0.9687295150670457, true, null, -Infinity, Infinity, 0.0007130713616525294, {""knot_2_y"": 0.6923411372977292, ""knot_4_y"": 0.4605178004107808, ""knot_1_y"": -0.24903643017781252, ""knot_0_y"": 0.20879286461480853}, 0.9159167300524812], [""knot_4_x"", 6065.605320366796, false, null, -Infinity, Infinity, 0, null, 6065.605320366796], [""knot_4_y"", 0.9611940005095143, true, null, -Infinity, Infinity, 0.0007479533578144059, {""knot_2_y"": -0.07041893105963336, ""knot_3_y"": 0.46051780041077883, ""knot_1_y"": -0.024810997745565326, ""knot_0_y"": -0.010106907602868373}, 0.7230668266746667]]"
65,,rj117.640,5851,75,1.411,0.047,0.27,0.1,1.1420000000000001,0.068,Huber,0.9564863141764014,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9668225856203596, true, null, -Infinity, Infinity, 0.0019488488250626887, {""knot_3_y"": 0.20970074884817239, ""knot_4_y"": -0.021021677302362887, ""knot_1_y"": -0.30047695826144327, ""knot_2_y"": -0.06354409973260573}, 0.9818214592931989], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9668176060902849, true, null, -Infinity, Infinity, 0.000820648578376238, {""knot_3_y"": -0.24985972927512567, ""knot_4_y"": -0.01130924880408818, ""knot_2_y"": 0.2958263923379619, ""knot_0_y"": -0.3004769582614426}, 0.651986392764472], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9714886794135268, true, null, -Infinity, Infinity, 0.0005896374949829641, {""knot_3_y"": 0.6872792844671559, ""knot_4_y"": -0.09314099487065484, ""knot_1_y"": 0.2958263923379626, ""knot_0_y"": -0.06354409973260956}, 0.9644993468588737], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9693156151977413, true, null, -Infinity, Infinity, 0.000565349336750877, {""knot_2_y"": 0.6872792844671579, ""knot_4_y"": 0.44977556778201067, ""knot_1_y"": -0.24985972927512437, ""knot_0_y"": 0.20970074884816783}, 0.9566669580930101], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9635815636797354, true, null, -Infinity, Infinity, 0.0006064323108734724, {""knot_2_y"": -0.09314099487065297, ""knot_3_y"": 0.44977556778201144, ""knot_1_y"": -0.011309248804087013, ""knot_0_y"": -0.021021677302365416}, 0.9558401778569786]]"
66,,rj118.465,5747,85,1.357,0.04,0.03,0.1,1.023,0.07,Huber,0.7837924897421744,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9755365090973747, true, null, -Infinity, Infinity, 0.0017872090468167249, {""knot_3_y"": 0.209648170940249, ""knot_4_y"": -0.021483752820355983, ""knot_1_y"": -0.29952355230243966, ""knot_2_y"": -0.06438000551600637}, 0.9609143023566958], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9583185903056144, true, null, -Infinity, Infinity, 0.00074992007414329, {""knot_3_y"": -0.2507244853807652, ""knot_4_y"": -0.010608727368282913, ""knot_2_y"": 0.2963715103163937, ""knot_0_y"": -0.2995235523024403}, 0.7217347768758633], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9751639522550388, true, null, -Infinity, Infinity, 0.0005369325090422591, {""knot_3_y"": 0.6854299790882578, ""knot_4_y"": -0.09457241022948842, ""knot_1_y"": 0.2963715103163944, ""knot_0_y"": -0.06438000551600571}, 0.9716120912604925], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9777211346410275, true, null, -Infinity, Infinity, 0.0005146208250955065, {""knot_2_y"": 0.6854299790882574, ""knot_4_y"": 0.44949253386769655, ""knot_1_y"": -0.2507244853807641, ""knot_0_y"": 0.20964817094025018}, 0.9673287641477464], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.967429083452777, true, null, -Infinity, Infinity, 0.0005529815020298997, {""knot_2_y"": -0.09457241022948991, ""knot_3_y"": 0.4494925338676953, ""knot_1_y"": -0.010608727368282804, ""knot_0_y"": -0.02148375282035553}, 0.9655114497238654]]"
67,,rj131.1101,5854,92,2.1919999999999997,0.121,0.31,0.11,1.3769999999999998,0.08900000000000001,Huber,1.3203911032419462,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.963435971372905, true, null, -Infinity, Infinity, 0.002203210834198907, {""knot_3_y"": 0.2097260148067702, ""knot_4_y"": -0.020354523314975084, ""knot_1_y"": -0.30041262997824036, ""knot_2_y"": -0.06163729259766984}, 0.956691093813237], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9614809580674089, true, null, -Infinity, Infinity, 0.0009284060660087122, {""knot_3_y"": -0.24946193804127756, ""knot_4_y"": -0.012309931039777873, ""knot_2_y"": 0.29336914661486074, ""knot_0_y"": -0.3004126299782394}, 0.5862216302681442], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9661240118401013, true, null, -Infinity, Infinity, 0.0006704129944365593, {""knot_3_y"": 0.6888499361426325, ""knot_4_y"": -0.09084859585461952, ""knot_1_y"": 0.2933691466148629, ""knot_0_y"": -0.061637292597671714}, 0.962233429999464], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9678084204966926, true, null, -Infinity, Infinity, 0.0006445414801031891, {""knot_2_y"": 0.688849936142635, ""knot_4_y"": 0.4525501747798546, ""knot_1_y"": -0.24946193804127614, ""knot_0_y"": 0.20972601480676886}, 0.9833996034640181], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9651071150369201, true, null, -Infinity, Infinity, 0.0006917255335269797, {""knot_2_y"": -0.09084859585461734, ""knot_3_y"": 0.45255017477985704, ""knot_1_y"": -0.012309931039778708, ""knot_0_y"": -0.020354523314974556}, 0.9743111306571461]]"
68,,rj124.138,5699,74,1.415,0.039,0.3,0.1,1.084,0.076,Huber,5.587984888792571,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9865317685442617, true, null, -Infinity, Infinity, 0.0015268749859737925, {""knot_3_y"": 0.2113930831519294, ""knot_4_y"": -0.013417302481143306, ""knot_1_y"": -0.30573050483487235, ""knot_2_y"": -0.057533552286835925}, 0.9813478205223214], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9820130332966873, true, null, -Infinity, Infinity, 0.0006531892915133244, {""knot_3_y"": -0.24594019082479582, ""knot_4_y"": -0.021556496819477782, ""knot_2_y"": 0.2908016257453934, ""knot_0_y"": -0.3057305048348727}, 0.6936908957857857], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9943569328355382, true, null, -Infinity, Infinity, 0.0004805376454218233, {""knot_3_y"": 0.7005245443817029, ""knot_4_y"": -0.0721841921026494, ""knot_1_y"": 0.29080162574539314, ""knot_0_y"": -0.05753355228683535}, 0.9857900117593662], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9947306572526832, true, null, -Infinity, Infinity, 0.00046437096168280953, {""knot_2_y"": 0.7005245443817003, ""knot_4_y"": 0.4616596736179066, ""knot_1_y"": -0.2459401908247961, ""knot_0_y"": 0.2113930831519295}, 0.9910374085905646], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9855606591623539, true, null, -Infinity, Infinity, 0.00048561868355498724, {""knot_2_y"": -0.07218419210265437, ""knot_3_y"": 0.4616596736179022, ""knot_1_y"": -0.021556496819477647, ""knot_0_y"": -0.01341730248114399}, 0.9951251402613293]]"
69,,rj122.773,5952,75,1.3230000000000002,0.037000000000000005,-0.08,0.1,1.0390000000000001,0.065,Huber,1.1700074694251688,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.965069528295173, true, null, -Infinity, Infinity, 0.0023379411354621754, {""knot_3_y"": 0.2097681236263011, ""knot_4_y"": -0.018800204929305585, ""knot_1_y"": -0.29973172287825567, ""knot_2_y"": -0.0651612248603146}, 0.9487931112569716], [""knot_1_x"", 6016.502166408676, false, null, -Infinity, Infinity, 0, null, 6016.502166408676], [""knot_1_y"", 0.9633468173352221, true, null, -Infinity, Infinity, 0.0009820107986616819, {""knot_3_y"": -0.25012657629742474, ""knot_4_y"": -0.014114660871020656, ""knot_2_y"": 0.2979328197704641, ""knot_0_y"": -0.2997317228782565}, 0.8458278746728967], [""knot_2_x"", 6033.043956435212, false, null, -Infinity, Infinity, 0, null, 6033.043956435212], [""knot_2_y"", 0.9739181159496897, true, null, -Infinity, Infinity, 0.0007045049438542731, {""knot_3_y"": 0.6874623622534058, ""knot_4_y"": -0.08860353733317833, ""knot_1_y"": 0.29793281977046193, ""knot_0_y"": -0.06516122486031414}, 1.0034054369071568], [""knot_3_x"", 6049.631226511404, false, null, -Infinity, Infinity, 0, null, 6049.631226511404], [""knot_3_y"", 0.9727755198211069, true, null, -Infinity, Infinity, 0.0006770461831840291, {""knot_2_y"": 0.6874623622534054, ""knot_4_y"": 0.4528894073011107, ""knot_1_y"": -0.2501265762974261, ""knot_0_y"": 0.20976812362630223}, 0.9735406833705558], [""knot_4_x"", 6066.264101680243, false, null, -Infinity, Infinity, 0, null, 6066.264101680243], [""knot_4_y"", 0.9640955613770517, true, null, -Infinity, Infinity, 0.0007241151851959542, {""knot_2_y"": -0.08860353733317795, ""knot_3_y"": 0.45288940730111055, ""knot_1_y"": -0.014114660871019973, ""knot_0_y"": -0.018800204929306497}, 0.9546735872402815]]"
70,,rj156.1568,5828,100,1.548,0.048,-0.05,0.1,1.078,0.077,Huber,3.5958474637855935,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9928685839579855, true, null, -Infinity, Infinity, 0.0017655003269563486, {""knot_3_y"": 0.21079662692351486, ""knot_4_y"": -0.016036148358980575, ""knot_1_y"": -0.30562175173382056, ""knot_2_y"": -0.05927629936857574}, 0.983783919515741], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9975628682305411, true, null, -Infinity, Infinity, 0.0007511664110389908, {""knot_3_y"": -0.24532521774257438, ""knot_4_y"": -0.018319293354151858, ""knot_2_y"": 0.29274467284414757, ""knot_0_y"": -0.30562175173382067}, 0.8001020299447175], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9911757339471098, true, null, -Infinity, Infinity, 0.0005508129369382682, {""knot_3_y"": 0.6974892985032619, ""knot_4_y"": -0.07938749046787641, ""knot_1_y"": 0.29274467284414507, ""knot_0_y"": -0.05927629936857348}, 0.9855593369333309], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9901359175449317, true, null, -Infinity, Infinity, 0.0005304009743027767, {""knot_2_y"": 0.6974892985032609, ""knot_4_y"": 0.4571555511019855, ""knot_1_y"": -0.24532521774257773, ""knot_0_y"": 0.21079662692351858}, 0.9726545619227189], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9919947732231881, true, null, -Infinity, Infinity, 0.0005591945121958577, {""knot_2_y"": -0.07938749046787501, ""knot_3_y"": 0.4571555511019879, ""knot_1_y"": -0.0183192933541539, ""knot_0_y"": -0.016036148358978906}, 0.9914662984880809]]"
