,cps_name,obs,Teff,u_Teff,radius,u_radius,FeH,u_FeH,mass,u_mass,Source,chi-squared,params
184,9826.0,rj26.574,6104,75,1.6537,0.0324,0.08,,,,VonBraun,2.7717842789238976,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9931215806461894, true, null, -Infinity, Infinity, 0.0008294947025518816, {""vsini"": -0.0006571581069130373, ""knot_1_y"": -0.3099205005756832, ""knot_3_y"": 0.21213290868023696, ""knot_2_y"": -0.05647315422377171, ""knot_4_y"": -0.006450142316766095}, 0.9892862468738108], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 1.0046321761743036, true, null, -Infinity, Infinity, 0.0003604355368121772, {""vsini"": 0.03636249147774956, ""knot_2_y"": 0.29256129143794873, ""knot_3_y"": -0.242128073310413, ""knot_0_y"": -0.3099205005756822, ""knot_4_y"": -0.030041434512331947}, 0.802305950512849], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9946613973750533, true, null, -Infinity, Infinity, 0.0002681423241991886, {""vsini"": 0.015778308630146887, ""knot_1_y"": 0.29256129143794857, ""knot_3_y"": 0.7089537978794994, ""knot_0_y"": -0.056473154223770104, ""knot_4_y"": -0.05449639671535594}, 0.9791594430132706], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9943251975596795, true, null, -Infinity, Infinity, 0.00025995441135252627, {""vsini"": 0.0035997752981818273, ""knot_2_y"": 0.7089537978794992, ""knot_1_y"": -0.2421280733104136, ""knot_0_y"": 0.21213290868023768, ""knot_4_y"": 0.4708219141163549}, 0.9899090343304925], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 1.0016007883957476, true, null, -Infinity, Infinity, 0.0002655830252421058, {""vsini"": 0.01340789721099793, ""knot_2_y"": -0.05449639671535612, ""knot_1_y"": -0.03004143451233222, ""knot_3_y"": 0.47082191411635504, ""knot_0_y"": -0.006450142316765141}, 0.9921859766329194], [""vsini"", 11.562326713832197, true, null, 0.0, Infinity, 0.039052699273835555, {""knot_2_y"": 0.015778308630146884, ""knot_1_y"": 0.036362491477749545, ""knot_3_y"": 0.003599775298181843, ""knot_0_y"": -0.0006571581069129629, ""knot_4_y"": 0.013407897210997933}, 10.0]]"
185,217014.0,rj23.1103,5706,95,1.1678,0.0416,0.17,,,,VonBraun,4.473142289492766,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9915690514035306, true, null, -Infinity, Infinity, 0.0010163185516313337, {""vsini"": 0.0029905660471056554, ""knot_1_y"": -0.30975548123956176, ""knot_3_y"": 0.2122906838431325, ""knot_2_y"": -0.0563482255036931, ""knot_4_y"": -0.005016758209018517}, 0.9847584769174103], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9864115914130966, true, null, -Infinity, Infinity, 0.00044267848244302857, {""vsini"": 0.04480888547868542, ""knot_2_y"": 0.29298932413282114, ""knot_3_y"": -0.2417527616996938, ""knot_0_y"": -0.3097554812395609, ""knot_4_y"": -0.031220059954294437}, 0.7019530034470758], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.997886648548996, true, null, -Infinity, Infinity, 0.0003295110784827938, {""vsini"": 0.018756245204943796, ""knot_1_y"": 0.29298932413282114, ""knot_3_y"": 0.7103302783773291, ""knot_0_y"": -0.05634822550369387, ""knot_4_y"": -0.050892104236167614}, 0.9934404719424303], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9990711890571885, true, null, -Infinity, Infinity, 0.00031962787793070026, {""vsini"": 0.005907892119039147, ""knot_2_y"": 0.7103302783773293, ""knot_1_y"": -0.2417527616996938, ""knot_0_y"": 0.2122906838431307, ""knot_4_y"": 0.472391108259419}, 0.9913727791628544], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9915687471975323, true, null, -Infinity, Infinity, 0.0003249132793869749, {""vsini"": 0.020950097053237762, ""knot_2_y"": -0.05089210423616752, ""knot_1_y"": -0.031220059954294437, ""knot_3_y"": 0.472391108259419, ""knot_0_y"": -0.005016758209018903}, 0.9871211587480614], [""vsini"", 3.2067552413047755, true, null, 0.0, Infinity, 0.022975543758652975, {""knot_2_y"": 0.018756245204943813, ""knot_1_y"": 0.044808885478685404, ""knot_3_y"": 0.0059078921190391705, ""knot_0_y"": 0.002990566047105652, ""knot_4_y"": 0.02095009705323777}, 10.0]]"
186,10476.0,rj13.2068,5242,12,0.8101,0.0045,-0.02,,,,VonBraun,15.616240126318418,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 1.0060024663580993, true, null, -Infinity, Infinity, 0, null, 0.9910273637845279], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.977100167987007, true, null, -Infinity, Infinity, 0, null, 0.6686582573148697], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9813337010165608, true, null, -Infinity, Infinity, 0, null, 0.9622035407810013], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9828907429851219, true, null, -Infinity, Infinity, 0, null, 0.9742433043012346], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.980153530831369, true, null, -Infinity, Infinity, 0, null, 0.9744801990238222], [""vsini"", 0.6838815868884625, true, null, 0.0, Infinity, 0, null, 10.0]]"
187,10697.0,rj78.493,5442,65,1.9155,0.0521,0.12,,,,VonBraun,3.824650203734424,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9946654184845044, true, null, -Infinity, Infinity, 0.0010810640497135888, {""vsini"": 0.003237103445126936, ""knot_1_y"": -0.3061754174897009, ""knot_3_y"": 0.21128059421454132, ""knot_2_y"": -0.05997062170374045, ""knot_4_y"": -0.008093573947079892}, 0.9895048611951255], [""knot_1_x"", 6016.5225855923945, false, null, -Infinity, Infinity, 0, null, 6016.5225855923945], [""knot_1_y"", 0.9799265507686679, true, null, -Infinity, Infinity, 0.00046622576849798277, {""vsini"": 0.04812091265839736, ""knot_2_y"": 0.29622652004769023, ""knot_3_y"": -0.2436721667350262, ""knot_0_y"": -0.3061754174896997, ""knot_4_y"": -0.02695281558209222}, 0.7781997326019237], [""knot_2_x"", 6033.084907153275, false, null, -Infinity, Infinity, 0, null, 6033.084907153275], [""knot_2_y"", 0.997611664700603, true, null, -Infinity, Infinity, 0.00034288952931263623, {""vsini"": 0.020513014074979276, ""knot_1_y"": 0.29622652004769034, ""knot_3_y"": 0.7043638258354346, ""knot_0_y"": -0.05997062170374102, ""knot_4_y"": -0.06016075940861722}, 0.9868774655039039], [""knot_3_x"", 6049.692821578076, false, null, -Infinity, Infinity, 0, null, 6049.692821578076], [""knot_3_y"", 0.9998800672038648, true, null, -Infinity, Infinity, 0.0003315034976069837, {""vsini"": 0.006626478971290752, ""knot_2_y"": 0.7043638258354348, ""knot_1_y"": -0.24367216673502604, ""knot_0_y"": 0.21128059421454082, ""knot_4_y"": 0.46660435837841174}, 0.9943960804119707], [""knot_4_x"", 6066.3464543751115, false, null, -Infinity, Infinity, 0, null, 6066.3464543751115], [""knot_4_y"", 0.9883204692936145, true, null, -Infinity, Infinity, 0.0003406703175460546, {""vsini"": 0.022836812678415152, ""knot_2_y"": -0.06016075940861737, ""knot_1_y"": -0.026952815582092275, ""knot_3_y"": 0.46660435837841174, ""knot_0_y"": -0.00809357394707953}, 0.9979700962979493], [""vsini"", 3.342711528933819, true, null, 0.0, Infinity, 0.038635691694657213, {""knot_2_y"": 0.02051301407497929, ""knot_1_y"": 0.04812091265839735, ""knot_3_y"": 0.006626478971290771, ""knot_0_y"": 0.0032371034451269542, ""knot_4_y"": 0.022836812678415155}, 10.0]]"
188,,rj02.950,5013,62,2.1425,0.0687,0.14,,,,VonBraun,16.662874288649803,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 1.0017723051877836, true, null, -Infinity, Infinity, 0, null, 0.9981225303809806], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9802835017194781, true, null, -Infinity, Infinity, 0, null, 0.6829638542168965], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9780314409617414, true, null, -Infinity, Infinity, 0, null, 0.9705281856814012], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9812562425217101, true, null, -Infinity, Infinity, 0, null, 0.9831604223713765], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9827374201836108, true, null, -Infinity, Infinity, 0, null, 0.969451831275121], [""vsini"", 0.05600919574968244, true, null, 0.0, Infinity, 0, null, 10.0]]"
189,217107.0,rj134.391,5391,40,1.2104,0.0195,0.31,,,,VonBraun,11.736619365089618,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9859228866537572, true, null, -Infinity, Infinity, 0, null, 0.9902788758406404], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9643586093813031, true, null, -Infinity, Infinity, 0, null, 0.6380154853711666], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9811393872618521, true, null, -Infinity, Infinity, 0, null, 0.9897786036135453], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9823850222095166, true, null, -Infinity, Infinity, 0, null, 0.9858352765673538], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.971817318092921, true, null, -Infinity, Infinity, 0, null, 0.9746969344129699], [""vsini"", 0.692170864389865, true, null, 0.0, Infinity, 0, null, 10.0]]"
190,,rj185.875,4950,14,0.6954,0.0041,-0.22,,,,VonBraun,85.95318173283138,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9393880732992298, true, null, -Infinity, Infinity, 0.0049120180262107365, {""vsini"": -0.0024310016516202555, ""knot_1_y"": -0.3073604105968991, ""knot_3_y"": 0.21179815013440473, ""knot_2_y"": -0.06185936253734767, ""knot_4_y"": -0.006407052303779367}, 0.899554699870913], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9589249816281954, true, null, -Infinity, Infinity, 0.0021217723329874072, {""vsini"": 0.038137015335923626, ""knot_2_y"": 0.29846208094034465, ""knot_3_y"": -0.24501064889824586, ""knot_0_y"": -0.3073604105968998, ""knot_4_y"": -0.030024519256667312}, 0.8054977860507112], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9660670031632596, true, null, -Infinity, Infinity, 0.0015541390726696903, {""vsini"": 0.018629021454335752, ""knot_1_y"": 0.2984620809403446, ""knot_3_y"": 0.7040506723104349, ""knot_0_y"": -0.06185936253734751, ""knot_4_y"": -0.05701336303311356}, 0.9485068097206238], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9622602278561421, true, null, -Infinity, Infinity, 0.0015027965604852943, {""vsini"": 0.0011873725971619866, ""knot_2_y"": 0.7040506723104347, ""knot_1_y"": -0.2450106488982461, ""knot_0_y"": 0.2117981501344061, ""knot_4_y"": 0.4684863344576642}, 0.9652248857532283], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9567364441408733, true, null, -Infinity, Infinity, 0.0015349380751126273, {""vsini"": 0.00498609607925924, ""knot_2_y"": -0.057013363033113405, ""knot_1_y"": -0.030024519256667423, ""knot_3_y"": 0.46848633445766447, ""knot_0_y"": -0.006407052303778697}, 0.9457799007725214], [""vsini"", 17.060289116230276, true, null, 0.0, Infinity, 0.4307016186557421, {""knot_2_y"": 0.01862902145433575, ""knot_1_y"": 0.03813701533592361, ""knot_3_y"": 0.0011873725971619882, ""knot_0_y"": -0.002431001651620259, ""knot_4_y"": 0.004986096079259248}, 10.0]]"
191,,rj15.1926,4662,17,0.7949,0.0062,-0.08,,,,VonBraun,82.1472481864323,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.808242931765864, true, null, -Infinity, Infinity, 0.008388925941602714, {""vsini"": -0.007302251241396532, ""knot_1_y"": -0.29835056818466543, ""knot_3_y"": 0.21326241402129084, ""knot_2_y"": -0.08188259648243164, ""knot_4_y"": -0.005763706855855039}, 0.843983348672067], [""knot_1_x"", 6016.420490366793, false, null, -Infinity, Infinity, 0, null, 6016.420490366793], [""knot_1_y"", 0.9054003802471793, true, null, -Infinity, Infinity, 0.0034384814892819424, {""vsini"": 0.0012046971176528992, ""knot_2_y"": 0.3159215019426026, ""knot_3_y"": -0.25674478322796523, ""knot_0_y"": -0.29835056818466493, ""knot_4_y"": -0.02910176520230759}, 0.9494801301522323], [""knot_2_x"", 6032.880156342545, false, null, -Infinity, Infinity, 0, null, 6032.880156342545], [""knot_2_y"", 0.883862069296513, true, null, -Infinity, Infinity, 0.002404347135858282, {""vsini"": 0.001846449993026496, ""knot_1_y"": 0.31592150194260255, ""knot_3_y"": 0.6886770346271005, ""knot_0_y"": -0.08188259648243147, ""knot_4_y"": -0.0655256391603988}, 0.8132415124666645], [""knot_3_x"", 6049.384852515976, false, null, -Infinity, Infinity, 0, null, 6049.384852515976], [""knot_3_y"", 0.8561198575897961, true, null, -Infinity, Infinity, 0.0023098974813950345, {""vsini"": -0.0022677152777724895, ""knot_2_y"": 0.6886770346271006, ""knot_1_y"": -0.25674478322796523, ""knot_0_y"": 0.21326241402128995, ""knot_4_y"": 0.45613622978377955}, 0.7097836044092894], [""knot_4_x"", 6065.934702080283, false, null, -Infinity, Infinity, 0, null, 6065.934702080283], [""knot_4_y"", 0.8494112713468948, true, null, -Infinity, Infinity, 0.00235868693894064, {""vsini"": -0.00408745583265986, ""knot_2_y"": -0.06552563916039883, ""knot_1_y"": -0.029101765202307638, ""knot_3_y"": 0.45613622978377955, ""knot_0_y"": -0.005763706855854711}, 0.784513426159304], [""vsini"", 6307.824749833144, true, null, 0.0, Infinity, 4481236.400119324, {""knot_2_y"": 0.0018464499930264963, ""knot_1_y"": 0.0012046971176529054, ""knot_3_y"": -0.0022677152777724886, ""knot_0_y"": -0.007302251241396533, ""knot_4_y"": -0.00408745583265986}, 10.0]]"
192,,rj185.875,3867,37,0.5673,0.0137,-0.15,,,,VonBraun,85.95318173283138,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9393880732992298, true, null, -Infinity, Infinity, 0.0049120180262107365, {""vsini"": -0.0024310016516202555, ""knot_1_y"": -0.3073604105968991, ""knot_3_y"": 0.21179815013440473, ""knot_2_y"": -0.06185936253734767, ""knot_4_y"": -0.006407052303779367}, 0.899554699870913], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9589249816281954, true, null, -Infinity, Infinity, 0.0021217723329874072, {""vsini"": 0.038137015335923626, ""knot_2_y"": 0.29846208094034465, ""knot_3_y"": -0.24501064889824586, ""knot_0_y"": -0.3073604105968998, ""knot_4_y"": -0.030024519256667312}, 0.8054977860507112], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9660670031632596, true, null, -Infinity, Infinity, 0.0015541390726696903, {""vsini"": 0.018629021454335752, ""knot_1_y"": 0.2984620809403446, ""knot_3_y"": 0.7040506723104349, ""knot_0_y"": -0.06185936253734751, ""knot_4_y"": -0.05701336303311356}, 0.9485068097206238], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9622602278561421, true, null, -Infinity, Infinity, 0.0015027965604852943, {""vsini"": 0.0011873725971619866, ""knot_2_y"": 0.7040506723104347, ""knot_1_y"": -0.2450106488982461, ""knot_0_y"": 0.2117981501344061, ""knot_4_y"": 0.4684863344576642}, 0.9652248857532283], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9567364441408733, true, null, -Infinity, Infinity, 0.0015349380751126273, {""vsini"": 0.00498609607925924, ""knot_2_y"": -0.057013363033113405, ""knot_1_y"": -0.030024519256667423, ""knot_3_y"": 0.46848633445766447, ""knot_0_y"": -0.006407052303778697}, 0.9457799007725214], [""vsini"", 17.060289116230276, true, null, 0.0, Infinity, 0.4307016186557421, {""knot_2_y"": 0.01862902145433575, ""knot_1_y"": 0.03813701533592361, ""knot_3_y"": 0.0011873725971619882, ""knot_0_y"": -0.002431001651620259, ""knot_4_y"": 0.004986096079259248}, 10.0]]"
193,,rj50.360,3497,39,0.3982,0.0091,-0.4,,,,VonBraun,109.68646670412687,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9031202541812787, true, null, -Infinity, Infinity, 0.005029174504203142, {""vsini"": 0.0011178902578126198, ""knot_1_y"": -0.31648210485504047, ""knot_3_y"": 0.21595355535783295, ""knot_2_y"": -0.0652614779792435, ""knot_4_y"": 0.0033174909293233914}, 0.881298540305049], [""knot_1_x"", 6016.4000715295715, false, null, -Infinity, Infinity, 0, null, 6016.4000715295715], [""knot_1_y"", 0.9609224590059978, true, null, -Infinity, Infinity, 0.002174554380147509, {""vsini"": 0.005992554298371142, ""knot_2_y"": 0.30198664423582056, ""knot_3_y"": -0.24616127428819023, ""knot_0_y"": -0.3164821048550409, ""knot_4_y"": -0.042166401109483255}, 0.9478618096339541], [""knot_2_x"", 6032.839207014262, false, null, -Infinity, Infinity, 0, null, 6032.839207014262], [""knot_2_y"", 0.9486694702429884, true, null, -Infinity, Infinity, 0.0016004263321086026, {""vsini"": 0.004829267754938291, ""knot_1_y"": 0.3019866442358211, ""knot_3_y"": 0.7104975067120068, ""knot_0_y"": -0.06526147797924493, ""knot_4_y"": -0.03565401839738101}, 0.8242204105922656], [""knot_3_x"", 6049.3232605849025, false, null, -Infinity, Infinity, 0, null, 6049.3232605849025], [""knot_3_y"", 0.9333777495318148, true, null, -Infinity, Infinity, 0.0015620309476436938, {""vsini"": 0.001839247713093734, ""knot_2_y"": 0.7104975067120072, ""knot_1_y"": -0.24616127428818968, ""knot_0_y"": 0.21595355535783084, ""knot_4_y"": 0.47896721193467434}, 0.8354024299941487], [""knot_4_x"", 6065.852354975091, false, null, -Infinity, Infinity, 0, null, 6065.852354975091], [""knot_4_y"", 0.9317175080370487, true, null, -Infinity, Infinity, 0.0015628335861404598, {""vsini"": 0.001037970617425319, ""knot_2_y"": -0.03565401839738096, ""knot_1_y"": -0.04216640110948314, ""knot_3_y"": 0.47896721193467423, ""knot_0_y"": 0.0033174909293222244}, 0.9214721910004134], [""vsini"", 84.16390415199412, true, null, 0.0, Infinity, 5.115601059138384, {""knot_2_y"": 0.004829267754938293, ""knot_1_y"": 0.005992554298371144, ""knot_3_y"": 0.0018392477130937362, ""knot_0_y"": 0.0011178902578126136, ""knot_4_y"": 0.001037970617425322}, 10.0]]"
194,119850.0,rj172.1470,3618,31,0.484,0.0084,-0.3,,,,VonBraun,139.95844234980743,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.8612343116032851, true, null, -Infinity, Infinity, 0.006197934114369388, {""vsini"": 0.0027722201620890004, ""knot_1_y"": -0.3132482605349155, ""knot_3_y"": 0.21579595660078565, ""knot_2_y"": -0.06388616946247634, ""knot_4_y"": -0.004880354572759842}, 0.7054080528429884], [""knot_1_x"", 6016.502166408676, false, null, -Infinity, Infinity, 0, null, 6016.502166408676], [""knot_1_y"", 0.9053583983235166, true, null, -Infinity, Infinity, 0.002648947751164527, {""vsini"": 0.005815176064452012, ""knot_2_y"": 0.2978114448838887, ""knot_3_y"": -0.2494980030136422, ""knot_0_y"": -0.31324826053491467, ""knot_4_y"": -0.031833642047020806}, 0.8816753790738822], [""knot_2_x"", 6033.043956435212, false, null, -Infinity, Infinity, 0, null, 6033.043956435212], [""knot_2_y"", 0.9114573906653897, true, null, -Infinity, Infinity, 0.0019325927217007537, {""vsini"": 0.006322254826952972, ""knot_1_y"": 0.29781144488388855, ""knot_3_y"": 0.7035692540624114, ""knot_0_y"": -0.06388616946247568, ""knot_4_y"": -0.054647514467514056}, 0.9013132241490559], [""knot_3_x"", 6049.631226511404, false, null, -Infinity, Infinity, 0, null, 6049.631226511404], [""knot_3_y"", 0.9055424122403969, true, null, -Infinity, Infinity, 0.0018746434404398587, {""vsini"": 0.0046228403775190755, ""knot_2_y"": 0.7035692540624112, ""knot_1_y"": -0.24949800301364233, ""knot_0_y"": 0.2157959566007865, ""knot_4_y"": 0.46845545933768923}, 0.9514676621544658], [""knot_4_x"", 6066.264101680243, false, null, -Infinity, Infinity, 0, null, 6066.264101680243], [""knot_4_y"", 0.9014023163982099, true, null, -Infinity, Infinity, 0.00190874161295559, {""vsini"": 0.003326116706545098, ""knot_2_y"": -0.05464751446751423, ""knot_1_y"": -0.031833642047020744, ""knot_3_y"": 0.4684554593376892, ""knot_0_y"": -0.004880354572759679}, 0.8502655046099711], [""vsini"", 79.0778220544078, true, null, 0.0, Infinity, 4.370547006665793, {""knot_2_y"": 0.0063222548269529655, ""knot_1_y"": 0.005815176064452012, ""knot_3_y"": 0.0046228403775190685, ""knot_0_y"": 0.002772220162089008, ""knot_4_y"": 0.003326116706545096}, 10.0]]"
